pwsid,system_name,county,population,monitoring_end_date,lead_90th_ppb,includes_5th_liter_or_not,sampling_next_due_subject_to_change,year,month
MI0040319,ALAN'S PARK - FOWLERVILLE,LIVINGSTON,498.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0040129,ALANSON ESTATES MOBILE HOME PARK,EMMET,50.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040129,ALANSON ESTATES MOBILE HOME PARK,EMMET,50.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040129,ALANSON ESTATES MOBILE HOME PARK,EMMET,50.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0000088,ALBEE TOWNSHIP,SAGINAW,411.0,2016-12-31,2.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0000088,ALBEE TOWNSHIP,SAGINAW,411.0,2019-12-31,1.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0000088,ALBEE TOWNSHIP,SAGINAW,411.0,2020-12-31,0.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0000088,ALBEE TOWNSHIP,SAGINAW,411.0,2021-12-31,1.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0000088,ALBEE TOWNSHIP,SAGINAW,411.0,2022-12-31,2.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0000088,ALBEE TOWNSHIP,SAGINAW,411.0,2023-12-31,2.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0000100,ALBION,CALHOUN,9144.0,2018-12-31,1.0,N,2019-06-30 00:00:00,2018.0,12.0
MI0000100,ALBION,CALHOUN,9144.0,2019-06-30,1.0,N,2019-12-31 00:00:00,2019.0,6.0
MI0000100,ALBION,CALHOUN,9144.0,2019-12-31,0.0,Y,2020-06-30 00:00:00,2019.0,12.0
MI0000100,ALBION,CALHOUN,9144.0,2020-06-30,0.0,Y,2020-12-31 00:00:00,2020.0,6.0
MI0000100,ALBION,CALHOUN,9144.0,2021-06-30,0.0,Y,2021-12-31 00:00:00,2021.0,6.0
MI0000100,ALBION,CALHOUN,9144.0,2021-12-31,0.0,Y,2022-06-30 00:00:00,2021.0,12.0
MI0000100,ALBION,CALHOUN,9144.0,2022-06-30,0.0,Y,2022-12-31 00:00:00,2022.0,6.0
MI0000100,ALBION,CALHOUN,9144.0,2023-06-30,0.0,Y,2023-12-31 00:00:00,2023.0,6.0
MI0000100,ALBION,CALHOUN,9144.0,2023-12-31,0.0,Y,2024-06-30 00:00:00,2023.0,12.0
MI0000100,ALBION,CALHOUN,9144.0,2024-06-30,0.0,Y,2024-12-31 00:00:00,2024.0,6.0
MI0000100,ALBION,CALHOUN,9144.0,2022-12-31,0.0,Y,2023-06-30 00:00:00,2022.0,12.0
MI0040216,ALEXANDERS MOBILE VILLAGE,ISABELLA,50.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040216,ALEXANDERS MOBILE VILLAGE,ISABELLA,50.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040259,ALGOMA ESTATES,KENT,580.0,2016-12-31,0.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0040259,ALGOMA ESTATES,KENT,580.0,2019-12-31,4.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0040259,ALGOMA ESTATES,KENT,580.0,2022-12-31,2.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0000110,"ALGONAC, CITY OF",ST CLAIR,4110.0,2017-12-31,4.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0000110,"ALGONAC, CITY OF",ST. CLAIR,4110.0,2020-12-31,2.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0000110,"ALGONAC, CITY OF",ST. CLAIR,4110.0,2023-12-31,2.0,Y,2026-09-30 00:00:00,2023.0,12.0
MI0000120,ALLEGAN,ALLEGAN,5930.0,2018-12-31,1.0,N,2019-09-30 00:00:00,2018.0,12.0
MI0000120,ALLEGAN,ALLEGAN,5930.0,2019-12-31,4.0,Y,2020-09-30 00:00:00,2019.0,12.0
MI0000120,ALLEGAN,ALLEGAN,5930.0,2020-12-31,2.0,Y,2021-09-30 00:00:00,2020.0,12.0
MI0000120,ALLEGAN,ALLEGAN,5930.0,2021-12-31,5.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0000120,ALLEGAN,ALLEGAN,5930.0,2022-06-30,3.0,Y,2022-12-31 00:00:00,2022.0,6.0
MI0000120,ALLEGAN,ALLEGAN,5930.0,2023-12-31,1.0,Y,2024-09-30 00:00:00,2023.0,12.0
MI0000125,ALLEGAN COUNTY SERVICES CENTER,ALLEGAN,101.0,2018-12-31,2.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0000125,ALLEGAN COUNTY SERVICES CENTER,ALLEGAN,101.0,2021-12-31,5.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040002,ALLEGAN MOBILE ESTATES,ALLEGAN,100.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040002,ALLEGAN MOBILE ESTATES,ALLEGAN,100.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040002,ALLEGAN MOBILE ESTATES,ALLEGAN,100.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0000130,ALLEN PARK,WAYNE,28210.0,2017-12-31,1.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0000130,ALLEN PARK,WAYNE,28210.0,2019-12-31,12.0,Y,2020-09-30 00:00:00,2019.0,12.0
MI0000130,ALLEN PARK,WAYNE,28210.0,2020-12-31,7.0,Y,2021-09-30 00:00:00,2020.0,12.0
